CODE,PARENTCODE,LEAF,LEVELCODE,TYPE,ISOCODE,NAME
M 71.20.10,M 71.20.1,1,6,N,it,Collaudi e analisi tecniche di prodotti
M 71.20.2,M 71.20,0,5,N,it,"Controllo di qualità e certificazione di prodotti, processi e sistemi"
M 71.20.21,M 71.20.2,1,6,N,it,"Controllo di qualità e certificazione di prodotti, processi e sistemi"
M 71.20.22,M 71.20.2,1,6,N,it,Attività per la tutela di beni di produzione controllata
M 72,M,0,2,N,it,RICERCA SCIENTIFICA E SVILUPPO
M 72.1,M 72,0,3,N,it,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE SCIENZE NATURALI E DELL'INGEGNERIA
M 72.11,M 72.1,0,4,N,it,Ricerca e sviluppo sperimentale nel campo delle biotecnologie
M 72.11.0,M 72.11,0,5,N,it,Ricerca e sviluppo sperimentale nel campo delle biotecnologie
M 72.11.00,M 72.11.0,1,6,N,it,Ricerca e sviluppo sperimentale nel campo delle biotecnologie
M 72.19,M 72.1,0,4,N,it,Altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria
M 72.19.0,M 72.19,0,5,N,it,Altre attività di ricerca e sviluppo sperimentale nel campo delle scienze naturali e dell'ingegneria
M 72.19.01,M 72.19.0,1,6,N,it,Ricerca e sviluppo sperimentale nel campo della geologia
M 72.19.09,M 72.19.0,1,6,N,it,Ricerca e sviluppo sperimentale nel campo delle altre scienze naturali e dell'ingegneria
M 72.2,M 72,0,3,N,it,RICERCA E SVILUPPO SPERIMENTALE NEL CAMPO DELLE SCIENZE SOCIALI E UMANISTICHE
M 72.20,M 72.2,0,4,N,it,Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche
M 72.20.0,M 72.20,0,5,N,it,Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche
M 72.20.00,M 72.20.0,1,6,N,it,Ricerca e sviluppo sperimentale nel campo delle scienze sociali e umanistiche
M 73,M,0,2,N,it,PUBBLICITà E RICERCHE DI MERCATO
M 73.1,M 73,0,3,N,it,PUBBLICITà
M 73.11,M 73.1,0,4,N,it,Agenzie pubblicitarie
M 73.11.0,M 73.11,0,5,N,it,Agenzie pubblicitarie
M 73.11.01,M 73.11.0,1,6,N,it,Ideazione di campagne pubblicitarie
M 73.11.02,M 73.11.0,1,6,N,it,Conduzione di campagne di marketing e altri servizi pubblicitari
M 73.12,M 73.1,0,4,N,it,Attività delle concessionarie e degli altri intermediari di servizi pubblicitari
M 73.12.0,M 73.12,0,5,N,it,Attività delle concessionarie e degli altri intermediari di servizi pubblicitari
M 73.12.00,M 73.12.0,1,6,N,it,Attività delle concessionarie e degli altri intermediari di servizi pubblicitari
M 73.2,M 73,0,3,N,it,RICERCHE DI MERCATO E SONDAGGI DI OPINIONE
M 73.20,M 73.2,0,4,N,it,Ricerche di mercato e sondaggi di opinione
M 73.20.0,M 73.20,0,5,N,it,Ricerche di mercato e sondaggi di opinione
M 73.20.00,M 73.20.0,1,6,N,it,Ricerche di mercato e sondaggi di opinione
M 74,M,0,2,N,it,"ALTRE ATTIVITà PROFESSIONALI, SCIENTIFICHE E TECNICHE"
M 74.1,M 74,0,3,N,it,ATTIVITà DI DESIGN SPECIALIZZATE
M 74.10,M 74.1,0,4,N,it,Attività di design specializzate
M 74.10.1,M 74.10,0,5,N,it,Attività di design di moda e design industriale
M 74.10.10,M 74.10.1,1,6,N,it,Attività di design di moda e design industriale
M 74.10.2,M 74.10,0,5,N,it,Attività dei disegnatori grafici
M 74.10.21,M 74.10.2,1,6,N,it,Attività dei disegnatori grafici di pagine web
M 74.10.29,M 74.10.2,1,6,N,it,Altre attività dei disegnatori grafici
M 74.10.3,M 74.10,0,5,N,it,Attività dei disegnatori tecnici
M 74.10.30,M 74.10.3,1,6,N,it,Attività dei disegnatori tecnici
M 74.10.9,M 74.10,0,5,N,it,Altre attività di design
M 74.10.90,M 74.10.9,1,6,N,it,Altre attività di design
M 74.2,M 74,0,3,N,it,ATTIVITà FOTOGRAFICHE
M 74.20,M 74.2,0,4,N,it,Attività fotografiche
M 74.20.1,M 74.20,0,5,N,it,Attività di riprese fotografiche
M 74.20.11,M 74.20.1,1,6,N,it,Attività di fotoreporter
M 74.20.12,M 74.20.1,1,6,N,it,Attività di riprese aeree nel campo della fotografia
M 74.20.19,M 74.20.1,1,6,N,it,Altre attività di riprese fotografiche
M 74.20.2,M 74.20,0,5,N,it,Laboratori fotografici per lo sviluppo e la stampa
M 74.20.20,M 74.20.2,1,6,N,it,Laboratori fotografici per lo sviluppo e la stampa
M 74.3,M 74,0,3,N,it,TRADUZIONE E INTERPRETARIATO
M 74.30,M 74.3,0,4,N,it,Traduzione e interpretariato
M 74.30.0,M 74.30,0,5,N,it,Traduzione e interpretariato
M 74.30.00,M 74.30.0,1,6,N,it,Traduzione e interpretariato
M 74.9,M 74,0,3,N,it,"ALTRE ATTIVITà PROFESSIONALI, SCIENTIFICHE E TECNICHE NCA"
M 74.90,M 74.9,0,4,N,it,"Altre attività professionali, scientifiche e tecniche nca"
M 74.90.1,M 74.90,0,5,N,it,Consulenza agraria
M 74.90.11,M 74.90.1,1,6,N,it,Consulenza agraria fornita da agronomi
M 74.90.12,M 74.90.1,1,6,N,it,Consulenza agraria fornita da agrotecnici e periti agrari
M 74.90.2,M 74.90,0,5,N,it,Consulenza in materia di sicurezza
M 74.90.21,M 74.90.2,1,6,N,it,Consulenza sulla sicurezza ed igiene dei posti di lavoro
M 74.90.29,M 74.90.2,1,6,N,it,Altra attività di consulenza in materia di sicurezza
M 74.90.9,M 74.90,0,5,N,it,"Altre attività di assistenza e consulenza professionale, scientifica e tecnica nca"
M 74.90.91,M 74.90.9,1,6,N,it,Attività tecniche svolte da periti industriali
M 74.90.92,M 74.90.9,1,6,N,it,Attività riguardanti le previsioni meteorologiche
M 74.90.93,M 74.90.9,1,6,N,it,Altre attività di consulenza tecnica nca
M 74.90.94,M 74.90.9,1,6,N,it,Agenzie ed agenti o procuratori per lo spettacolo e lo sport
M 74.90.99,M 74.90.9,1,6,N,it,Altre attività professionali nca
M 75,M,0,2,N,it,SERVIZI VETERINARI
M 75.0,M 75,0,3,N,it,SERVIZI VETERINARI
M 75.00,M 75.0,0,4,N,it,Servizi veterinari
M 75.00.0,M 75.00,0,5,N,it,Servizi veterinari
M 75.00.00,M 75.00.0,1,6,N,it,Servizi veterinari
N,,0,1,N,it,"NOLEGGIO, AGENZIE DI VIAGGIO, SERVIZI DI SUPPORTO ALLE IMPRESE"
N 77,N,0,2,N,it,ATTIVITà DI NOLEGGIO E LEASING OPERATIVO
N 77.1,N 77,0,3,N,it,NOLEGGIO DI AUTOVEICOLI
N 77.11,N 77.1,0,4,N,it,Noleggio di autovetture ed autoveicoli leggeri
N 77.11.0,N 77.11,0,5,N,it,Noleggio di autovetture ed autoveicoli leggeri
N 77.11.00,N 77.11.0,1,6,N,it,Noleggio di autovetture ed autoveicoli leggeri
N 77.12,N 77.1,0,4,N,it,Noleggio di autocarri e di altri veicoli pesanti
N 77.12.0,N 77.12,0,5,N,it,Noleggio di autocarri e di altri veicoli pesanti
N 77.12.00,N 77.12.0,1,6,N,it,Noleggio di autocarri e di altri veicoli pesanti
N 77.2,N 77,0,3,N,it,NOLEGGIO DI BENI PER USO PERSONALE E PER LA CASA
N 77.21,N 77.2,0,4,N,it,Noleggio di attrezzature sportive e ricreative
N 77.21.0,N 77.21,0,5,N,it,Noleggio di attrezzature sportive e ricreative
N 77.21.01,N 77.21.0,1,6,N,it,Noleggio di biciclette
N 77.21.02,N 77.21.0,1,6,N,it,Noleggio senza equipaggio di imbarcazioni da diporto (inclusi i pedalà)
N 77.21.09,N 77.21.0,1,6,N,it,Noleggio di altre attrezzature sportive e ricreative
N 77.22,N 77.2,0,4,N,it,Noleggio di videocassette e dischi
N 77.22.0,N 77.22,0,5,N,it,"Noleggio di videocassette, Cd, Dvd e dischi contenenti audiovisivi o videogame"
N 77.22.00,N 77.22.0,1,6,N,it,"Noleggio di videocassette, Cd, Dvd e dischi contenenti audiovisivi o videogame"
N 77.29,N 77.2,0,4,N,it,Noleggio di altri beni per uso personale e domestico (escluse le attrezzature sportive e ricreative)
N 77.29.1,N 77.29,0,5,N,it,"Noleggio di biancheria da tavola, da letto, da bagno e di articoli di vestiario"
N 77.29.10,N 77.29.1,1,6,N,it,"Noleggio di biancheria da tavola, da letto, da bagno e di articoli di vestiario"
N 77.29.9,N 77.29,0,5,N,it,Noleggio di altri beni per uso personale e domestico nca (escluse le attrezzature sportive e ricreative)
N 77.29.90,N 77.29.9,1,6,N,it,Noleggio di altri beni per uso personale e domestico nca (escluse le attrezzature sportive e ricreative)
N 77.3,N 77,0,3,N,it,"NOLEGGIO DI ALTRE MACCHINE, ATTREZZATURE E BENI MATERIALI"
N 77.31,N 77.3,0,4,N,it,Noleggio di macchine e attrezzature agricole
N 77.31.0,N 77.31,0,5,N,it,Noleggio di macchine e attrezzature agricole
N 77.31.00,N 77.31.0,1,6,N,it,Noleggio di macchine e attrezzature agricole
N 77.32,N 77.3,0,4,N,it,Noleggio di macchine e attrezzature per lavori edili e di genio civile
N 77.32.0,N 77.32,0,5,N,it,Noleggio di macchine e attrezzature per lavori edili e di genio civile
N 77.32.00,N 77.32.0,1,6,N,it,Noleggio di macchine e attrezzature per lavori edili e di genio civile
N 77.33,N 77.3,0,4,N,it,Noleggio di macchine e attrezzature per ufficio (inclusi i computer)
N 77.33.0,N 77.33,0,5,N,it,Noleggio di macchine e attrezzature per ufficio (inclusi i computer)
N 77.33.00,N 77.33.0,1,6,N,it,Noleggio di macchine e attrezzature per ufficio (inclusi i computer)
N 77.34,N 77.3,0,4,N,it,Noleggio di mezzi di trasporto marittimo e fluviale
N 77.34.0,N 77.34,0,5,N,it,Noleggio di mezzi di trasporto marittimo e fluviale
N 77.34.00,N 77.34.0,1,6,N,it,Noleggio di mezzi di trasporto marittimo e fluviale
N 77.35,N 77.3,0,4,N,it,Noleggio di mezzi di trasporto aereo
N 77.35.0,N 77.35,0,5,N,it,Noleggio di mezzi di trasporto aereo
N 77.35.00,N 77.35.0,1,6,N,it,Noleggio di mezzi di trasporto aereo
N 77.39,N 77.3,0,4,N,it,"Noleggio di altre macchine, attrezzature e beni materiali nca"
N 77.39.1,N 77.39,0,5,N,it,Noleggio di altri mezzi di trasporto terrestri
N 77.39.10,N 77.39.1,1,6,N,it,Noleggio di altri mezzi di trasporto terrestri
N 77.39.9,N 77.39,0,5,N,it,Noleggio di altre macchine e attrezzature
N 77.39.91,N 77.39.9,1,6,N,it,Noleggio di container adibiti ad alloggi o ad uffici
N 77.39.92,N 77.39.9,1,6,N,it,Noleggio di container per diverse modalità di trasporto
N 77.39.93,N 77.39.9,1,6,N,it,"Noleggio senza operatore di attrezzature di sollevamento e movimentazione merci: carrelli elevatori, pallet eccetera"
N 77.39.94,N 77.39.9,1,6,N,it,"Noleggio di strutture ed attrezzature per manifestazioni e spettacoli: impianti luce ed audio senza operatore, palchi, stand ed addobbi luminosi"
N 77.39.99,N 77.39.9,1,6,N,it,Noleggio senza operatore di altre macchine ed attrezzature nca
N 77.4,N 77,0,3,N,it,CONCESSIONE DEI DIRITTI DI SFRUTTAMENTO DI PROPRIETà INTELLETTUALE E PRODOTTI SIMILI (ESCLUSE LE OPERE PROTETTE DAL COPYRIGHT)
N 77.40,N 77.4,0,4,N,it,Concessione dei diritti di sfruttamento di proprietà intellettuale e prodotti simili (escluse le opere protette dal copyright)
N 77.40.0,N 77.40,0,5,N,it,Concessione dei diritti di sfruttamento di proprietà intellettuale e prodotti simili (escluse le opere protette dal copyright)
N 77.40.00,N 77.40.0,1,6,N,it,Concessione dei diritti di sfruttamento di proprietà intellettuale e prodotti simili (escluse le opere protette dal copyright)
N 78,N,0,2,N,it,"ATTIVITà DI RICERCA, SELEZIONE, FORNITURA DI PERSONALE"
N 78.1,N 78,0,3,N,it,ATTIVITà DI AGENZIE DI COLLOCAMENTO
N 78.10,N 78.1,0,4,N,it,Attività di agenzie di collocamento
N 78.10.0,N 78.10,0,5,N,it,"Servizi di ricerca, selezione, collocamento e supporto per il ricollocamento di personale"
N 78.10.00,N 78.10.0,1,6,N,it,"Servizi di ricerca, selezione, collocamento e supporto per il ricollocamento di personale"
N 78.2,N 78,0,3,N,it,ATTIVITà DELLE AGENZIE DI LAVORO TEMPORANEO (INTERINALE)
N 78.20,N 78.2,0,4,N,it,Attività delle agenzie di lavoro temporaneo (interinale)
N 78.20.0,N 78.20,0,5,N,it,Attività delle agenzie di fornitura di lavoro temporaneo (interinale)
N 78.20.00,N 78.20.0,1,6,N,it,Attività delle agenzie di fornitura di lavoro temporaneo (interinale)
N 78.3,N 78,0,3,N,it,ALTRE ATTIVITà DI FORNITURA E GESTIONE DI RISORSE UMANE
N 78.30,N 78.3,0,4,N,it,Altre attività di fornitura e gestione di risorse umane
N 78.30.0,N 78.30,0,5,N,it,Altre attività di fornitura e gestione di risorse umane (staff leasing)
N 78.30.00,N 78.30.0,1,6,N,it,Altre attività di fornitura e gestione di risorse umane (staff leasing)
N 79,N,0,2,N,it,"ATTIVITà DEI SERVIZI DELLE AGENZIE DI VIAGGIO, DEI TOUR OPERATOR E SERVIZI DI PRENOTAZIONE E ATTIVITà CONNESSE"
N 79.1,N 79,0,3,N,it,ATTIVITà DELLE AGENZIE DI VIAGGIO E DEI TOUR OPERATOR
N 79.11,N 79.1,0,4,N,it,Attività delle agenzie di viaggio
N 79.11.0,N 79.11,0,5,N,it,Attività delle agenzie di viaggio
N 79.11.00,N 79.11.0,1,6,N,it,Attività delle agenzie di viaggio
N 79.12,N 79.1,0,4,N,it,Attività dei tour operator
N 79.12.0,N 79.12,0,5,N,it,Attività dei tour operator
N 79.12.00,N 79.12.0,1,6,N,it,Attività dei tour operator
N 79.9,N 79,0,3,N,it,ALTRI SERVIZI DI PRENOTAZIONE E ATTIVITà CONNESSE
N 79.90,N 79.9,0,4,N,it,Altri servizi di prenotazione e altre attività di assistenza turistica non svolte dalle agenzie di viaggio
N 79.90.1,N 79.90,0,5,N,it,Altri servizi di prenotazione e altre attività di assistenza turistica non svolte dalle agenzie di viaggio
N 79.90.11,N 79.90.1,1,6,N,it,"Servizi di biglietteria per eventi teatrali, sportivi ed altri eventi ricreativi e d'intrattenimento"
N 79.90.19,N 79.90.1,1,6,N,it,Altri servizi di prenotazione e altre attività di assistenza turistica non svolte dalle agenzie di viaggio nca
N 79.90.2,N 79.90,0,5,N,it,Attività delle guide e degli accompagnatori turistici
N 79.90.20,N 79.90.2,1,6,N,it,Attività delle guide e degli accompagnatori turistici
N 80,N,0,2,N,it,SERVIZI DI VIGILANZA E INVESTIGAZIONE
N 80.1,N 80,0,3,N,it,SERVIZI DI VIGILANZA PRIVATA
N 80.10,N 80.1,0,4,N,it,Servizi di vigilanza privata
N 80.10.0,N 80.10,0,5,N,it,Servizi di vigilanza privata
N 80.10.00,N 80.10.0,1,6,N,it,Servizi di vigilanza privata
N 80.2,N 80,0,3,N,it,SERVIZI CONNESSI AI SISTEMI DI VIGILANZA
N 80.20,N 80.2,0,4,N,it,Servizi connessi ai sistemi di vigilanza
N 80.20.0,N 80.20,0,5,N,it,Servizi connessi ai sistemi di vigilanza
N 80.20.00,N 80.20.0,1,6,N,it,Servizi connessi ai sistemi di vigilanza
N 80.3,N 80,0,3,N,it,SERVIZI INVESTIGATIVI PRIVATI
N 80.30,N 80.3,0,4,N,it,Servizi investigativi privati
N 80.30.0,N 80.30,0,5,N,it,Servizi di investigazione privata
N 80.30.00,N 80.30.0,1,6,N,it,Servizi di investigazione privata
N 81,N,0,2,N,it,ATTIVITà DI SERVIZI PER EDIFICI E PAESAGGIO
N 81.1,N 81,0,3,N,it,SERVIZI INTEGRATI DI GESTIONE AGLI EDIFICI
N 81.10,N 81.1,0,4,N,it,Servizi integrati di gestione agli edifici
N 81.10.0,N 81.10,0,5,N,it,Servizi integrati di gestione agli edifici
N 81.10.00,N 81.10.0,1,6,N,it,Servizi integrati di gestione agli edifici
N 81.2,N 81,0,3,N,it,ATTIVITà DI PULIZIA E DISINFESTAZIONE
N 81.21,N 81.2,0,4,N,it,Pulizia generale (non specializzata) di edifici
N 81.21.0,N 81.21,0,5,N,it,Pulizia generale (non specializzata) di edifici
N 81.21.00,N 81.21.0,1,6,N,it,Pulizia generale (non specializzata) di edifici
N 81.22,N 81.2,0,4,N,it,Attività di pulizia specializzata di edifici e di impianti e macchinari industriali
N 81.22.0,N 81.22,0,5,N,it,Attività di pulizia specializzata di edifici e di impianti e macchinari industriali
N 81.22.01,N 81.22.0,1,6,N,it,Attività di sterilizzazione di attrezzature medico sanitarie
N 81.22.02,N 81.22.0,1,6,N,it,Altre attività di pulizia specializzata di edifici e di impianti e macchinari industriali
N 81.29,N 81.2,0,4,N,it,Altre attività di pulizia
N 81.29.1,N 81.29,0,5,N,it,Servizi di disinfestazione
N 81.29.10,N 81.29.1,1,6,N,it,Servizi di disinfestazione
N 81.29.9,N 81.29,0,5,N,it,Attività di pulizia nca
N 81.29.91,N 81.29.9,1,6,N,it,"Pulizia e lavaggio di aree pubbliche, rimozione di neve e ghiaccio"
N 81.29.99,N 81.29.9,1,6,N,it,Altre attività di pulizia nca
N 81.3,N 81,0,3,N,it,CURA E MANUTENZIONE DEL PAESAGGIO
N 81.30,N 81.3,0,4,N,it,Cura e manutenzione del paesaggio
N 81.30.0,N 81.30,0,5,N,it,"Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)"
N 81.30.00,N 81.30.0,1,6,N,it,"Cura e manutenzione del paesaggio (inclusi parchi, giardini e aiuole)"
N 82,N,0,2,N,it,ATTIVITà DI SUPPORTO PER LE FUNZIONI D'UFFICIO E ALTRI SERVIZI DI SUPPORTO ALLE IMPRESE
N 82.1,N 82,0,3,N,it,ATTIVITà DI SUPPORTO PER LE FUNZIONI D'UFFICIO
N 82.11,N 82.1,0,4,N,it,Servizi integrati di supporto per le funzioni d'ufficio
N 82.11.0,N 82.11,0,5,N,it,Servizi integrati di supporto per le funzioni d'ufficio; uffici-residence
N 82.11.01,N 82.11.0,1,6,N,it,Servizi integrati di supporto per le funzioni d'ufficio
N 82.11.02,N 82.11.0,1,6,N,it,"Gestione di uffici temporanei, uffici residence"
N 82.19,N 82.1,0,4,N,it,"Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio"
N 82.19.0,N 82.19,0,5,N,it,"Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio"
N 82.19.01,N 82.19.0,1,6,N,it,"Spedizione di materiale propagandistico, compilazione e gestione di indirizzi"
N 82.19.09,N 82.19.0,1,6,N,it,"Servizi di fotocopiatura, preparazione di documenti e altre attività di supporto specializzate per le funzioni d'ufficio"
N 82.2,N 82,0,3,N,it,ATTIVITà DEI CALL CENTER
N 82.20,N 82.2,0,4,N,it,Attività dei call center
N 82.20.0,N 82.20,0,5,N,it,Attività dei call center
N 82.20.00,N 82.20.0,1,6,N,it,Attività dei call center
N 82.3,N 82,0,3,N,it,ORGANIZZAZIONE DI CONVEGNI E FIERE
N 82.30,N 82.3,0,4,N,it,Organizzazione di convegni e fiere
N 82.30.0,N 82.30,0,5,N,it,Organizzazione di convegni e fiere
N 82.30.00,N 82.30.0,1,6,N,it,Organizzazione di convegni e fiere
N 82.9,N 82,0,3,N,it,SERVIZI DI SUPPORTO ALLE IMPRESE NCA
N 82.91,N 82.9,0,4,N,it,Attività di agenzie di recupero crediti; agenzie di informazioni commerciali
N 82.91.1,N 82.91,0,5,N,it,Attività di agenzie di recupero crediti
N 82.91.10,N 82.91.1,1,6,N,it,Attività di agenzie di recupero crediti
N 82.91.2,N 82.91,0,5,N,it,Agenzie di informazioni commerciali
N 82.91.20,N 82.91.2,1,6,N,it,Agenzie di informazioni commerciali
N 82.92,N 82.9,0,4,N,it,Attività di imballaggio e confezionamento per conto terzi
N 82.92.1,N 82.92,0,5,N,it,Imballaggio e confezionamento di generi alimentari
N 82.92.10,N 82.92.1,1,6,N,it,Imballaggio e confezionamento di generi alimentari
N 82.92.2,N 82.92,0,5,N,it,Imballaggio e confezionamento di generi non alimentari
N 82.92.20,N 82.92.2,1,6,N,it,Imballaggio e confezionamento di generi non alimentari
N 82.99,N 82.9,0,4,N,it,Altri servizi di supporto alle imprese nca
N 82.99.1,N 82.99,0,5,N,it,Imprese di gestione esattoriale
N 82.99.10,N 82.99.1,1,6,N,it,Imprese di gestione esattoriale
N 82.99.2,N 82.99,0,5,N,it,"Agenzie di distribuzione di libri, giornali e riviste"
N 82.99.20,N 82.99.2,1,6,N,it,"Agenzie di distribuzione di libri, giornali e riviste"
N 82.99.3,N 82.99,0,5,N,it,Servizi di gestione di pubblici mercati e pese pubbliche
N 82.99.30,N 82.99.3,1,6,N,it,Servizi di gestione di pubblici mercati e pese pubbliche
N 82.99.4,N 82.99,0,5,N,it,Richiesta certificati e disbrigo pratiche
N 82.99.40,N 82.99.4,1,6,N,it,Richiesta certificati e disbrigo pratiche
N 82.99.9,N 82.99,0,5,N,it,Altri servizi di sostegno alle imprese
N 82.99.91,N 82.99.9,1,6,N,it,Servizi di stenotipia
N 82.99.99,N 82.99.9,1,6,N,it,Altri servizi di sostegno alle imprese nca
O,,0,1,N,it,AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
O 84,O,0,2,N,it,AMMINISTRAZIONE PUBBLICA E DIFESA; ASSICURAZIONE SOCIALE OBBLIGATORIA
O 84.1,O 84,0,3,N,it,"AMMINISTRAZIONE PUBBLICA: AMMINISTRAZIONE GENERALE, ECONOMICA E SOCIALE"
O 84.11,O 84.1,0,4,N,it,Attività generali di amministrazione pubblica
O 84.11.1,O 84.11,0,5,N,it,"Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali"
O 84.11.10,O 84.11.1,1,6,N,it,"Attività degli organi legislativi ed esecutivi, centrali e locali; amministrazione finanziaria; amministrazioni regionali, provinciali e comunali"
O 84.11.2,O 84.11,0,5,N,it,Attività di pianificazione generale e servizi statistici generali
O 84.11.20,O 84.11.2,1,6,N,it,Attività di pianificazione generale e servizi statistici generali
O 84.12,O 84.1,0,4,N,it,"Regolamentazione delle attività relative alla fornitura di servizi di assistenza sanitaria, dell'istruzione, di servizi culturali e ad altri servizi sociali (esclusa l'assicurazione sociale obbligatoria)"
O 84.12.1,O 84.12,0,5,N,it,Regolamentazione dell'attività degli organismi preposti alla sanità
O 84.12.10,O 84.12.1,1,6,N,it,Regolamentazione dell'attività degli organismi preposti alla sanità
O 84.12.2,O 84.12,0,5,N,it,Regolamentazione dell'attività degli organismi preposti all'istruzione
O 84.12.20,O 84.12.2,1,6,N,it,Regolamentazione dell'attività degli organismi preposti all'istruzione
O 84.12.3,O 84.12,0,5,N,it,Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente
O 84.12.30,O 84.12.3,1,6,N,it,Regolamentazione dell'attività degli organismi preposti alla gestione di progetti per l'edilizia abitativa e l'assetto del territorio e per la tutela dell'ambiente
O 84.12.4,O 84.12,0,5,N,it,"Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari"
O 84.12.40,O 84.12.4,1,6,N,it,"Regolamentazione dell'attività degli organismi preposti ai servizi ricreativi, culturali e sociali vari"
O 84.13,O 84.1,0,4,N,it,Regolamentazione delle attività che contribuiscono ad una pià efficiente gestione delle attività economiche
O 84.13.1,O 84.13,0,5,N,it,Regolamentazione degli affari concernenti i combustibili e l'energia
O 84.13.10,O 84.13.1,1,6,N,it,Regolamentazione degli affari concernenti i combustibili e l'energia
O 84.13.2,O 84.13,0,5,N,it,"Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca"
O 84.13.20,O 84.13.2,1,6,N,it,"Regolamentazione degli affari e servizi concernenti l'agricoltura, silvicoltura, caccia e pesca"
O 84.13.3,O 84.13,0,5,N,it,"Regolamentazione degli affari e dei servizi concernenti le industrie estrattive e le risorse minerarie (eccetto i combustibili) le industrie manifatturiere, le costruzioni e le opere pubbliche ad eccezione delle strade e opere per la navigazione"
